totalResults,brandId,brandName,categoryId,categoryName,helpful,productId,productName,rating,review,reviewDate,reviewId,thumbnail,userName,votes,skinType,skinTone,skinUndertone,hairColor,hairType,hairTexture,eyeColor,ageRange,reviews
255,112,CLINIQUE,22,Sunscreen,5,3123,Super City Block SPF 25,4,"I&#039;m a sunblock addict, who lives in sunny southern california always looking for the most coverage, with the least gunky, white film on my skin. 

On my 3rd tube because this is not greasy and gives my skin a slight glow, suitable for using under foundation or on its own. If I want to be sure I have plenty of sun protection I even put this on under a tinted BB cream and it looks great. 

It is the one product that lasts many hours whether I&#039;m at the beach or walking in the city. I don&#039;t see any tan on my face or neck when I use this....which I my goal. I haven&#039;t tried the tinted version, since I&#039;m so pleased with this version.  

When I can&#039;t squeeze anything else out of the tube, I cut it open and there is still at least another weeks worth of cream, so I scrap it all into a small jar and go buy the next tube. 
",2016-01-29T16:40:00.000Z,2861502,thumb/h/145/6_1_9_0_1281666.JPG,terrib,5,Combination,Fair-Medium,Neutral,Brown,Wavy,Fine,Brown,56 & Over,4
255,112,CLINIQUE,22,Sunscreen,4,3123,Super City Block SPF 25,5,"I have oily skin and rosacea. It&#039;s been a nightmare to find the right sunscreen (and the right foundation). I want something that doesn&#039;t irritate me as I&#039;m very sensitive and doesn&#039;t make my skin look more greasy. So far for winter time I&#039;m liking this. It has a hint of color that doesn&#039;t really show on my NC20 skin. I doesn&#039;t break me out, it feels light and slightly moisturizing.  
Update: I&#039;ve stopped using this product because I prefer Paula&#039;s Choice Resist moisturizers for oily skin with SPF 30 and SPF 50, I find those are more lightweight and even more moisturizing, because even with an oily-combination skin some parts of my skin need the moisturizer.",2014-12-07T19:01:00.000Z,2733284,thumb/h/145/6_1_9_0_1281666.JPG,julianaq,4,Oily,Fair-Medium,Neutral,Brunette,Straight,Fine,Brown,30-35,91
255,112,CLINIQUE,22,Sunscreen,3,3123,Super City Block SPF 25,3,"Was given as a present.

I have combination skin, the usual T zone, then cheeks, eyes are dull, dewy, lifeless ha, I also have very sensitive skin &amp; eyes.

This can be used as a tinted foundation as it has a colour to it. Its a smooth texture, claims it&#039;s not greasy and a little goes a long way.

I have combination skin and sensitive skin &amp; eyes. This product irritates my eyes even though I do not put it under my eye. My eyes run, go puffy and blotchy and eventually I get that awful red eye liner look. Also I am not sure if it blocks pores or not but after a while I break out in tiny spots which itch. My skin also looks shiny after a few hours and makes my foundation look awful then, even on my cheeks which are dewy, dull and not oily I get the odd spot there, which I never normally do. This product isn&#039;t for me at all. I need more of a matt sunscreen so will keep searching for it. 

The positive side, my foundation went on so smoothly on top of this, it just glided on. So for others you would find this a positive. Just a shame my skin had a reaction.",2014-11-25T02:42:00.000Z,2729571,thumb/h/145/6_1_9_0_1281666.JPG,sugapie1,3,Combination,Fair,Cool,Blond,Straight,Fine,Green,36-43,25
255,112,CLINIQUE,22,Sunscreen,4,3123,Super City Block SPF 25,5,"My most worn, most needed, most functional product.  Love this...everything from the yellow-toned tint to the soft, powder finish.  It&#039;s perfect.",2014-11-07T23:44:00.000Z,2723912,thumb/h/145/6_1_9_0_1281666.JPG,Tovah,4,Oily,Olive,Warm,Red,Curly,Coarse,Green,44-55,823
255,112,CLINIQUE,22,Sunscreen,2,3123,Super City Block SPF 25,4,"Bought the US version. The coverage is great, but I&#039;m into BB creams lately so this sunscreen seems can&#039;t beat BB and CC creams streams lately.",2014-11-03T03:36:00.000Z,2722401,thumb/h/145/6_1_9_0_1281666.JPG,kermyth,3,Combination,Fair,Neutral,Black,Straight,Fine,Brown,25-29,2
255,112,CLINIQUE,22,Sunscreen,4,3123,Super City Block SPF 25,4,"I use the European version, which has only one active ingredient: titanium dioxide (no zinc oxide), otherwise I think it&#039;s basically the same. It&#039;s slightly tinted, but it has very sheer coverage. It&#039;s not visible at all, but it helps to avoid the white cast these types of products usually have. It&#039;s best for normal skin, but if your skin is drier you can use a moisturizer under it. I haven&#039;t experienced any irritation, and I&#039;m satisfied with the protection this product gives.
Why not 5 lippies? I find titanium dioxide in any product uncomfortable to wear. During the day it sucks the moisture out of my skin and especially if the sun is very strong it stings. My skin reacts much better to chemical sunscreens, and Estee Lauders&#039;s DayWear SPF 50 is my HG. So, it&#039;s a great titanium dioxide product, if that&#039;s what you&#039;re looking for, but if your skin prefers other sunscreen ingredients, you can easily find something you&#039;ll like better somewhere else.
Note: Although this product is called &#039;oil-free&#039;, sometimes I find something that looks like oil separated when I push it out of the tube. I guess it&#039;s normal, and the tinted cream follows soon and blends well with the oil.",2014-10-26T10:49:00.000Z,2720251,thumb/h/145/6_1_9_0_1281666.JPG,BeaP,4,Normal,Fair-Medium,Unknown,Brown,Unknown,Unknown,Green,36-43,85
255,112,CLINIQUE,22,Sunscreen,2,3123,Super City Block SPF 25,3,"For the life of me,  I cannot figure out if this clogs my pores or not! I love it because I can throw it on in the morning before work with a little powder and I am done, with decent coverage &amp; a natural look. I absolutely have to have a good SPF because of topicals. I used it forever and seemed to have no problems. Then I switced to something else just to try. Rebought this and started using it again, was fine for a while. Then after a few days, I noticed tons of little cysts under my skin &amp; every pore on my face,  especially my nose,  was so clogged, if I smushed my nose, gunk would literally just ooze out! I do a face check every time I put this on now.  Somedays nothing,  sometimes blackheads everywhere!  I just don&#039;t get it. Maybe they changed the formulation? Im going to stick with EL Day Wear BB. Never ever any issues. ",2014-09-02T12:21:00.000Z,2702267,thumb/h/145/6_1_9_0_1281666.JPG,katiep729,2,Other,Fair-Medium,Unknown,Blond,Unknown,Unknown,Blue,36-43,1
255,112,CLINIQUE,22,Sunscreen,1,3123,Super City Block SPF 25,5,"I&#039;ve used this for years. It&#039;s great for a base under makeup, and I feel good knowing that it&#039;s protecting my skin from the sun. I apply City Block and then Clinique CC cream afterwards - that&#039;s my daily routine. 

It absorbs quickly, does not deposit any color, but makes your skin look more even. It keeps my dry skin happy even in the winter. 

A must-have!",2014-08-11T14:43:00.000Z,2694113,thumb/h/145/6_1_9_0_1281666.JPG,canarydiamond14,1,Dry,Fair,Unknown,Brunette,Unknown,Unknown,Blue,25-29,16
255,112,CLINIQUE,22,Sunscreen,1,3123,Super City Block SPF 25,2,This is quite a thick consistency and gave me terrible blackheads. I stopped using it after a couple of weeks. ,2014-06-23T07:58:00.000Z,2673787,thumb/h/145/6_1_9_0_1281666.JPG,babycat1973,1,Combination,Fair,Cool,Blond,Straight,Fine,Green,36-43,83
255,112,CLINIQUE,22,Sunscreen,2,3123,Super City Block SPF 25,3,"
I can&#039;t say I hate it but I don&#039;t really like it either.

It didn&#039;t give me pimples or cysts but it made my pores stand out and actually some grains of sebum were rolling out from the first time I put this SS on my skin! So that is gross honestly. 
It is drying even for my oily nose BUT it makes it oily...uhh? 
And it gives a sheen but it is not a big problem.
 It is hard to spread even on moisturised skin and I need to use a lot and for the price is not worth it.
It made my skin looks nice with a tiny bit of coverage but it clinged on some dry spots even if I moisturised my skin before hand.

Not for me.",2014-06-21T09:06:00.000Z,2672990,thumb/h/145/6_1_9_0_1281666.JPG,cherryme,3,Combination,Fair,Not Sure,Brown,Wavy,Medium,Brown,30-35,288
255,112,CLINIQUE,22,Sunscreen,2,3123,Super City Block SPF 25,5,"I have been wearing this product for nearly 2 weeks. So far I have determined this is best for my under eyes only because it is the most sensitive part or my dry-sensistive skin. on the rest of my face I use the other Clinique SPF moisturizer that comes int the yellow tube (love that one too) . This SPF in particular has a white cast that does not fade on my brown skin, so I make that white-ness work to my advantage and only place this under the eyes and center of my face. This is a very gentle SPF and has a matte finish. I will continue using and update this review if anything changes.
",2014-05-29T07:55:00.000Z,2663989,thumb/h/145/6_1_9_0_1281666.JPG,laylaperdomo,2,Dry,Dark,Warm,Brunette,Curly,Medium,Brown,36-43,84
255,112,CLINIQUE,22,Sunscreen,7,3123,Super City Block SPF 25,5,"I have been using this product for about 7 years and as a person who has hyperpigmentation (aka melasma) this product has been a godsend. As most people with melasma know, a physical sun blocker is the only thing that keeps it at bay, making most facial sunscreens useless. Cityblock goes on evenly, has just a bit of pigment to even out tone and make up for the ashiness that is caused by physical blockers, and has moisturizing properties. I feel like this is the proto-bb cream. 
I have combination/oily skin and any time I have sampled other products (I have been aghast at the cakiness or how the product ended up sitting in my fine lines within 6 hours. Cityblock stays put and gives me a genuine no-makeup look and feel. ",2014-05-18T01:54:00.000Z,2659305,thumb/h/145/6_1_9_0_1281666.JPG,propagandaangie,7,Combination,Fair-Medium,Not Sure,Brown,Curly,Other,Blue,36-43,1
255,112,CLINIQUE,22,Sunscreen,1,3123,Super City Block SPF 25,1,"Pros- doesn&#039;t break me out, good spf protection.        Cons- too thick- can&#039;t wear makeup over it, doesn&#039;t match my olive skin tone- I look like a cake face, doesn&#039;t protect against elements (wind) ",2014-03-26T23:05:00.000Z,2638976,thumb/h/145/6_1_9_0_1281666.JPG,Lilypily93,4,Acne-prone,Olive,Not Sure,Brunette,Wavy,Fine,Brown,19-24,15
255,112,CLINIQUE,22,Sunscreen,1,3123,Super City Block SPF 25,4,"I have skin that is oily and sensitive, very fair, and prone to breakouts. I hate the feel of a sunscreen in so many products, but this has been great for me. Doesn&#039;t clog my pores, doesn&#039;t feel heavy. I do have to use a moisturizer over it (Dramatically Different Moisturizing Gel for oily skin), because my skin feels a little tight if I don&#039;t. But I really don&#039;t mind, I didn&#039;t expect it to be a moisturizer as well. I use the 40SPF in the summer.  I think if I wasn&#039;t using the moisturizer, my makeup would not go on nearly as well, as this doesn&#039;t leave my skin particularly smooth. ",2014-02-08T20:01:00.000Z,2618740,thumb/h/145/6_1_9_0_1281666.JPG,morcomd,2,Oily,Fair,Neutral,Brunette,Straight,Fine,Blue,36-43,1
255,112,CLINIQUE,22,Sunscreen,2,3123,Super City Block SPF 25,5,"Wear every single day under my ELDWLight foundation. It&#039;s perfect. Does the job nicely, keeps skin lovely and moisturised and of course protected from the evil sun.

Hasn&#039;t broken me out, the slight tint doesn&#039;t effect my foundation whatsoever, good price, lasts forever, tons of antioxidants PLUS hyaluronic acid.

What&#039;s not to like?

I would reccommend.",2013-11-26T05:51:00.000Z,2584933,thumb/h/145/6_1_9_0_1281666.JPG,Itsheatherlol,2,Combination,Fair,Cool,Brown,Wavy,Medium,Blue,19-24,37
255,112,CLINIQUE,22,Sunscreen,1,3123,Super City Block SPF 25,3,"It&#039;s so thick!I tried to apply moisturizer or makeup on top of this and my skin was veiled in a tight, thick, gluey and solid paste.Maybe I will use this alone and in a smaller amount. ",2013-10-15T06:31:00.000Z,2566663,thumb/h/145/6_1_9_0_1281666.JPG,andaa252000,1,Oily,Fair,Unknown,Brown,Unknown,Unknown,Blue,30-35,4
255,112,CLINIQUE,22,Sunscreen,3,3123,Super City Block SPF 25,1,"Another horrible SS, I have dry skin with slight oily T zone. My entire face looks like a tin-man. Please bear in mind one has to put 1 teaspoonful of SS face face/neck, just to dampen the area slightly with the product is ineffective. 

Despite the surface area is wet &amp; slicky (non-oily means nothing, it can be silicone or glyderine, either will give the skin an oily feeling), my dry skin still feels tight &amp; dry underneath the product. To put powder over it to mattify the tin-shine will further dry up the skin. 
Also, on my NC 35 skin, this leaves a white cast as well, a white, shiny, slimy/oily coating.
I am not going to look further, just relies on my Neutrogena Ultra Sheer Water-Light.",2013-08-23T10:51:00.000Z,2543251,thumb/h/145/6_1_9_0_1281666.JPG,Hawko,4,Dry,Fair-Medium,Warm,Brunette,Straight,Coarse,Brown,44-55,778
255,112,CLINIQUE,22,Sunscreen,2,3123,Super City Block SPF 25,4,"In the UK, finding a mineral based sunscreen is becoming increasingly hard, let alone finding one that&#039;s suitable for sensitive and oily skin. Chemical sunscreen agents break me out in bumps and exacerbate my rosacea-like redness, while other mineral sunscreens would leave my face white and literally looking wet after an hour or so - not a great look! 
I&#039;m happy to say that, so far, City Block Sheer has proved to be the best facial sunscreen I&#039;ve used yet. It comes in a neat little tube that you could easily take out with you should you need to reapply, and while it isn&#039;t particularly generous in size a little seems to go a fairly long way. Perhaps my favourite thing about this sunscreen is its tint; it comes out in a fleshy tone rather than white and goes onto the skin nice and even. Though I&#039;m fair skinned, the tint blends in straight away and looks perfectly natural, if anything it slightly evens out my complexion and masks some of the redness - an added bonus! It&#039;s also far less greasy than other mineral sunscreens I&#039;ve tried - once it&#039;s been applied I&#039;m not really aware of it and my face doesn&#039;t get much oilier than it normally would throughout the day. It won&#039;t mattify your oily skin, but it does give a little bit of moisture without worsening oiliness. Touch wood, I haven&#039;t had noticeable more breakouts than before, so it doesn&#039;t seem to clog my pores either.
My one problem so far is that it can go on a bit flaky in places, particularly around the nose. It&#039;s not too noticeable unless looking closely, but it can exacerbate enlarged pores sometimes. Perhaps if this product was a little bit more moisturising it would improve the texture somewhat, but it&#039;s a small compromise. 

Overall, it&#039;s a keeper for now. I wish there were more products like this out there - highly sensitive yet oily skin doesn&#039;t really get much support, certainly not in UK stores. It makes a nice change to find something that&#039;s truly suitable for my skin!",2013-08-06T10:59:00.000Z,2534536,thumb/h/145/6_1_9_0_1281666.JPG,geeemm,2,Sensitive,Fair,Not Sure,Blond,Straight,Fine,Hazel,19-24,21
255,112,CLINIQUE,22,Sunscreen,1,3123,Super City Block SPF 25,5,"Hands down the best facial sunscreen I have used. And I have tried my fair share. I alternate between this and the 40+ in the summer  I have gone through at least 12 tubes and will continue to repurchase again and again. Provides an immaculate base for foundation, not greasy and absorbs into skin very nicely. ",2013-08-05T09:12:00.000Z,2534026,thumb/h/145/6_1_9_0_1281666.JPG,ssroba085,1,Combination,Fair-Medium,Unknown,Blond,Unknown,Unknown,Blue,25-29,9
255,112,CLINIQUE,22,Sunscreen,3,3123,Super City Block SPF 25,5,"One of the best products I have, works as a primer, bb, sunscreen, moisturizer. And at all of these at its best. Why haven&#039;t I discovered it before??? I am 38 and my skins now looks even better than when I was 25, or 30. I use it everyday, and really if your skin is naturaly not that bad, you dot not need anything else to put on than just this great product. Highly and strongly recommended.",2013-04-26T15:28:00.000Z,2482678,thumb/h/145/6_1_9_0_1281666.JPG,Hydroneta,3,Dry,Fair,Warm,Red,Wavy,Coarse,Green,36-43,24
255,112,CLINIQUE,22,Sunscreen,1,3123,Super City Block SPF 25,4,"except for the spf protection witch works well on my fair skin also in summer i also have combination skin and have found that this one works well with any kind of moisturizer i use and also helps mattify my skin and not become oily during the day.
when i don&#039;t use it i can feel my skin a bit oiler during the day. 
had used biotherm for years but was extremely oily and also other brands that where also oily on my skin but this one is just right! using it for the last 5 years.

",2013-04-23T07:34:00.000Z,2480939,thumb/h/145/6_1_9_0_1281666.JPG,zinaki,1,Combination,Fair,Not Sure,Blond,Straight,Medium,Green,36-43,15
255,112,CLINIQUE,22,Sunscreen,0,3123,Super City Block SPF 25,5,"UPDATE: I&#039;ve actually switched over to Paula&#039;s Choice Hydralight Shine-Free Mineral Complex SPF 30 because I noticed that my skin has gotten too dark for this to not give me a whitish cast. 

ORIGINAL REVIEW: I&#039;ve used Clinique&#039;s City Block for about 10 years. When I was first using it, they were making this in SPF 15! After so long, and some dalliances with other sunscreens, this is still the best choice for me. My combination, oily skin gets clogged and breaks out easily and this one has the least amount of interference with that. It goes on smoothly and doesn&#039;t burn my skin the way that chemical and other sunscreens will (zinc oxide can be horrid!). I love the light tint that it has, which allows me to skip tinted moisturizers or foundations all together. I can&#039;t count the number of tubes I&#039;ve used, but I know that I&#039;ll be buying countless more. ",2013-04-22T01:01:00.000Z,2480285,thumb/h/145/6_1_9_0_1281666.JPG,emysiu,1,Combination,Medium,Warm,Black,Wavy,Medium,Brown,25-29,88
255,112,CLINIQUE,22,Sunscreen,2,3123,Super City Block SPF 25,2,"I wanted to love this, but it kept rolling into little balls all over my face, no matter how I applied it.",2013-03-29T19:49:00.000Z,2466469,thumb/h/145/6_1_9_0_1281666.JPG,berrycurious,2,Combination,Fair,Unknown,Brown,Unknown,Unknown,Green,19-24,144
255,112,CLINIQUE,22,Sunscreen,3,3123,Super City Block SPF 25,2,"This was REALLY greasy and thick and made me break out because it&#039;s very hard to remove completely. I didn&#039;t stop breaking out until I started doing the Korean double wash after every application (literally 2 washes: deep cleansing wash/mask, then lighter wash). The woman who sold it to me said it would make a good primer under foundation and um no, it doesn&#039;t, because aside from being greasy and thick, it&#039;s TINTED in one shade and may or may not match your skin tone. It made me look like a ghost of myself! haha? No.",2013-03-19T12:19:00.000Z,2460673,thumb/h/145/6_1_9_0_1281666.JPG,estellanutella,4,Oily,Fair-Medium,Not Sure,Black,Straight,Medium,Black,19-24,9
255,112,CLINIQUE,22,Sunscreen,1,3123,Super City Block SPF 25,5,"This SPF face cream is by far the best I&#039;ve ever tried. I have extremely oily skin and have had the worst luck finding a face cream with a high enough SPF to actually ward off the sun&#039;s rays (SPF 15 is laughable nowadays). This particular SPF face cream is a non-chemical sunscreen so it literally sits on top of your skin BUT it blends nicely and it never feels as if I&#039;m wearing a heavy sunscreen mask. There&#039;s a light tint to cover the whiteness of the SPF and I find that it&#039;s enough colour to act as a light foundation for my pale, freckled skin (I don&#039;t like wearing a lot of products on my face). If I apply it and nothing else, my skin is definitely shiny but I always wear a powder on top to mattify and smooth my face. It&#039;s oil-free so it never melts or cakes on my face, even during extremely humid summers. It&#039;s also a great moisturiser for my oily skin - the Clinique people will tell you it&#039;s not a moisturiser but there are moisturising ingredients in this and if you have oily/combo skin, you definitely do not need to wear a regular moisturiser underneath. I wear this everyday and it&#039;s easy to remove at night b/c it does not get absorbed into your skin. I would highly recommend this product for those who want great everyday SPF protection plus tint for some coverage. The tube also lasts a long time too - I&#039;m into month 7 using one tube and it&#039;s finally running out! It&#039;s totally worth the $23 CDN and I have already purchased my second tube!!",2013-03-12T21:38:00.000Z,2457401,thumb/h/145/6_1_9_0_1281666.JPG,Palmer54,1,Very Oily,Fair,Cool,Brunette,Wavy,Medium,Blue,30-35,3
255,112,CLINIQUE,22,Sunscreen,0,3123,Super City Block SPF 25,4,"I&#039;ve been using this for years. My moisturizer doesn&#039;t have an SPF, so sunscreen is imperative for me, and I like that this one doesn&#039;t cause breakouts, has a tint that gives a nice glow, glides on easily, and acts as a nice primer for my liquid foundation or concealer. I wouldn&#039;t go so far as to call the finish &quot;greasy&quot;, but &quot;shiny&quot; is definitely accurate. Since I&#039;m putting on makeup and powder after this anyway, this fact doesn&#039;t bother me.",2013-02-14T20:44:00.000Z,2443356,thumb/h/145/6_1_9_0_1281666.JPG,seannetta,0,Acne-prone,Fair,Cool,Brown,Straight,Fine,Blue,30-35,6
255,112,CLINIQUE,22,Sunscreen,0,3123,Super City Block SPF 25,4,"I&#039;ve been using this sunblock for 2 years now and I love it. It is a bit greasy which works perfectly for my dry skin. I used it under my moisturiser and sometimes I mixed it with my benetint which gives me a glowy effect. The downside of this product is it wont give any coverage to any imperfections but other than that, it is all good",2013-02-03T17:58:00.000Z,2437297,thumb/h/145/6_1_9_0_1281666.JPG,Lyn2204,0,Dry,Olive,Unknown,Black,Unknown,Unknown,Black,25-29,1
