totalResults,brandId,brandName,categoryId,categoryName,helpful,productId,productName,rating,review,reviewDate,reviewId,thumbnail,userName,votes,skinType,skinTone,skinUndertone,hairColor,hairType,hairTexture,eyeColor,ageRange,reviews
426,308,Neutrogena,22,Sunscreen,2,19626,Ultra Sheer Dry-Touch Sunblock SPF45,5,I&#039;m totally in love with this sunscreen! my face is oily and acne prone and I tried a lot of sunscreens I mean it A LOT! I never consider repurchasing any of them. They broke me out left a white sheet on my face or were too oily. But this one did nothing of that! it soaks and it feels too soft and refreshing it keeps my face dry and protected all day! ,2016-03-04T15:45:00.000Z,2871590,thumb/h/145/7_1_7_3_1169021.JPG,Mira99,2,Acne-prone,Fair-Medium,Not Sure,Brown,Curly,Medium,Black,19-24,13
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,4,"I bought the two-pack of 3.0 FL oz because it was on sale.

Definitely dries to a soft, matte touch-- if you time your moisturizing right. Shower, pat dry, toner (with time to sink in), moisturizer (just a little bit, because this sunscreen is pretty moisturizing, and I let that soak in for at least ten minutes), and THEN I put this on.

Thin layers, a little at a time. If you put too much of it on at once, it&#039;s hard to soak in and it can leave a faint white cast.

It has a very soft, clean smell, but otherwise it isn&#039;t noticeable (and I have horrible allergies, especially to artificial scents). 

I wear it every day (or at least try to!) and it doesn&#039;t break me out. 

If you&#039;re using a facial sunscreen, remember to put it on your neck, too!",2016-01-18T17:25:00.000Z,2858035,thumb/h/145/7_1_7_3_1169021.JPG,wendiebirdie,0,Combination,Fair,Unknown,Blond,Unknown,Unknown,Blue,30-35,1
426,308,Neutrogena,22,Sunscreen,1,19626,Ultra Sheer Dry-Touch Sunblock SPF45,5,"HG facial sunscreen

Does not break me out
Mattifying
Fresh scent that goes away within minutes
",2015-12-12T18:28:00.000Z,2847470,thumb/h/145/7_1_7_3_1169021.JPG,ltmltm,1,Combination,Medium,Unknown,Black,Unknown,Unknown,Brown,19-24,13
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,3,"This sunscreen is a great, affordable daily product. Even though it goes on greasy and oily, it sets into a silky, almost matte finish. It also blends into my skin tone fairly well without leaving the dreaded white cast that sunscreens can sometimes do. It does sting my eyes when I apply it to near my eye area though.",2015-05-17T15:04:00.000Z,2789984,thumb/h/145/7_1_7_3_1169021.JPG,okasian,0,Dry,Fair-Medium,Warm,Other,Other,Other,Other,Under 18,34
426,308,Neutrogena,22,Sunscreen,1,19626,Ultra Sheer Dry-Touch Sunblock SPF45,5,"This sunscreen is a must for me. It also is a great price - I can find it on sale for about $11CAN. I am now very conscious of wearing daily sunscreen, and this provides me with adequate protection year round. 

I was hesitant to try this sunscreen, but what really made me try it was the review on Paula&#039;s Choice (which gives it a stellar review!).

I often find sunscreens smell funny on my face, so that whenever a breeze goes by, I can smell the sunscreen on me, so that I end up never wearing it. This sunscreen has no offensive odour whatsoever.

I also find sunscreens tend to be greasy or heavy - nope, not this one! This one is light and quick to absorb. I do find it has a bit of a moisturizing quality to it, but not enough that I would wear it without moisturizer in the winter. I have yet to try it in the summer when my skin tends to be more oily. It does not affect my makeup application in any way, and I can&#039;t even notice that I am wearing it once it has absorbed.",2015-02-03T20:42:00.000Z,2754850,thumb/h/145/7_1_7_3_1169021.JPG,creamsodasundae,1,Combination,Fair,Warm,Blond,Curly,Fine,Blue,25-29,59
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,4,"Great moisturizer! Love the finish, not sticky very nice texture little to no scent I would buy this again ",2014-12-27T22:40:00.000Z,2739449,thumb/h/145/7_1_7_3_1169021.JPG,Nurselily,0,Other,Other,Unknown,Brunette,Unknown,Unknown,Blue,25-29,16
426,308,Neutrogena,22,Sunscreen,1,19626,Ultra Sheer Dry-Touch Sunblock SPF45,5,"the only sunscreen which doesn&#039;t make my skin oily 
doesnt make it feel heavy
after buying this I dont even consider buying any other brand ",2014-04-27T13:59:00.000Z,2651453,thumb/h/145/7_1_7_3_1169021.JPG,drsid,1,Combination,Medium Brown,Unknown,Black,Unknown,Unknown,Brown,25-29,2
426,308,Neutrogena,22,Sunscreen,2,19626,Ultra Sheer Dry-Touch Sunblock SPF45,5,"Edit- I got so sick of this balling up with my Persagel 10. I&#039;ve switched to Garnier BB w/ spf, for my spf. I&#039;d love to wear a higher SPF but I can&#039;t walk around with greasy skin and white bits on my temples and jaw. Would work well for people with less problematic oil production.
 My first ever daily sunscreen, and I need to do some more research. After battling severe, chronic acne from 14-24, I finally found a combined treatment to prevent breakouts. 600mg trimethoprim (300mg AM&amp;PM), .1% differin PM, persagel 10 AM, and mdformulations glycolic cleanser AM&amp;PM. I know - a list of active harsh products. But they keep me clear as I&#039;ve been since childhood. 
Because I am thus so photosensitive I knew I needed an SPF, but my enormously oily skin had me balking at taking the plunge. I liked this, as its comfortable to wear, but it leaves a white cast and it doesn&#039;t play nice at all with my Persagel. It also makes my Tzone grossly greasy, even though I put literally the smallest excess product amount there.
I have found Garnier&#039;s BB cream for oily/combo SPF 20 efficient for now, but for summer and Ibiza holidays, I&#039;ll look toward LRP&#039;s options next.",2014-04-08T03:45:00.000Z,2644038,thumb/h/145/7_1_7_3_1169021.JPG,niftypineapple914,6,Acne-prone,Medium,Neutral,Black,Kinky,Coarse,Hazel,19-24,45
426,308,Neutrogena,22,Sunscreen,5,19626,Ultra Sheer Dry-Touch Sunblock SPF45,5,"Love it! For about 6 years this has been my every day sunscreen, and I love it! Main reason - It doesn&#039;t cause me to break out as most sunscreens do, and does feel very light and sheer on my fairly oily skin - no high shine! I usually live in an ultra humid climate and I sweat a lot, and this doesn&#039;t leave me looking slimy and greasy as most sunscreens do. It has a nice consistency, doesn&#039;t leave my skin looking white-ish, and is great under make up. I like how the cap is on the bottom, and the tube has a matte finish that doesn&#039;t get slimy. I use it on face and body all the time!!!",2014-04-05T01:33:00.000Z,2642673,thumb/h/145/7_1_7_3_1169021.JPG,eve33,5,Oily,Olive,Warm,Brown,Wavy,Fine,Brown,44-55,137
426,308,Neutrogena,22,Sunscreen,1,19626,Ultra Sheer Dry-Touch Sunblock SPF45,2,"Dry and sheer.... BIG LIE. Maybe if it isn&#039;t hot outside it feels different? I bought this to go to Costa Rica for two weeks. (I&#039;m in my last three days of my vacation as I type this) As far as keeping me from burning, it does its job, however it definitely is far from sheer or dry to the touch. It feels thick and greasy, so thick and greasy that I can just touch my skin and feel if I&#039;ve missed anywhere applying it. I guess in some aspects that is a good thing, however definitely not what I want to feel on my skin. I have oils that feel better than this stuff. It also collects in lines and crevices on your body. My skin feels GROSS when I use this. To top off this wonderful experience with this product, my face has a burning sensation and I&#039;m breaking out terribly. I didn&#039;t even break out this bad when I was in high school, I&#039;m in my mid 30&#039;s and even my mary kay facial products (which I love btw) haven&#039;t been able to keep me from breaking out from this product. Even after scrubbing clean in my shower, I still feel like it&#039;s on my skin in some places. I have been using it daily for almost the two full weeks and after I get home I will be buying a different product to take to the beach, and I will be throwing away the full bottle of this one I have at home and whatever is left in this one as well. I&#039;d almost rather be burnt than to feel this stuff on my skin. ",2014-04-05T00:38:00.000Z,2642667,thumb/h/145/7_1_7_3_1169021.JPG,Mykada,1,Normal,Fair,Unknown,Brunette,Unknown,Unknown,Hazel,30-35,1
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,4,"So far, I&#039;m loving it. It&#039;s so light, with a soft matte finish and no white cast. I&#039;m still looking for my holy grail sunscreen--which might be the Elta MD UV Clear--but this is a great standby drugstore sunscreen.",2014-03-01T21:03:00.000Z,2628320,thumb/h/145/7_1_7_3_1169021.JPG,rippityrippity,0,Combination,Fair-Medium,Unknown,Black,Unknown,Unknown,Brown,25-29,14
426,308,Neutrogena,22,Sunscreen,2,19626,Ultra Sheer Dry-Touch Sunblock SPF45,4,"I had this left over from the summer, I&#039;d put it on before going to the beach or the pool. My esthetician told me a few months ago that I should be using a daily sunscreen and I&#039;ve been on the search for the perfect one ever since. In between trying new ones, I use this. Ideally I&#039;d like one without parabens, but this unfortunately has them. Therefore, I keep purchasing and trying different sunscreens but none live up to this one. I have oily skin and this is the most mattifying that I have found. It doesn&#039;t contribute to my oily face. It doesn&#039;t clog my pores. It doesn&#039;t make me break out. Most sunscreens make my eyes sting and water when I get tired later in the day but this doesn&#039;t, it just stays where it is supposed to be. I put Rosehip Oil and Jojoba Oil on my face, let it soak in while I&#039;m getting ready, then put this on. I love it. I don&#039;t think I&#039;m going to find a better sunscreen for my face--just wish they&#039;d get rid of the parabens... maybe some day!
I wouldn&#039;t have chosen this specifically for a daily sunscreen, as SPF 45 is a bit high for daily use (especially during the winter) so when I run out I will probably purchase SPF 30.",2014-02-11T11:06:00.000Z,2620070,thumb/h/145/7_1_7_3_1169021.JPG,emvie,2,Oily,Fair,Warm,Blond,Wavy,Medium,Blue,25-29,31
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,1,I hate this product!It made me break out and made my skin look dull and dry.I prefer my la roche posay&lt;3,2014-01-07T05:20:00.000Z,2602559,thumb/h/145/7_1_7_3_1169021.JPG,Trisha289,1,Normal,Fair,Unknown,Black,Unknown,Unknown,Black,Under 18,1
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,5,"I love this sunscreen.  I&#039;ve been using it every day since I was freshman in high school and I&#039;m 20 now.  It drys to a matte finish and is light on the skin.  The only thing to be careful about is to make sure you rub it in well, or else there will be white-ish streaks.  

I have medium toned Asian skin that is very yellow and I don&#039;t find that this sunscreen leaves any sort of residue or white cast as long as I rub it in well enough.  The sun protection works, I&#039;ve never burned with it on before.  

I can&#039;t say I know much about the ingredients, but it&#039;s worked well for 5 years and I will continue to buy it.  Costco runs a deal on this sunscreen every summer and I just grab a couple packs then which is enough to last me the entire year.  Highly recommend!",2013-11-26T19:14:00.000Z,2585163,thumb/h/145/7_1_7_3_1169021.JPG,thisisnotindy,0,Dry,Medium,Warm,Blond,Straight,Fine,Brown,25-29,23
426,308,Neutrogena,22,Sunscreen,2,19626,Ultra Sheer Dry-Touch Sunblock SPF45,2,"Hate this product. I used it a couple of times and at first I liked it - like it says it is dry touch, nice consistency that does not leave my face oily, however it made my breakout like crazy. I was getting compliments on my skin for it clearing up and suddenly right after I started using this I got pimples all over my face. I let my friend use this and she had the same problem as well. Will definitely not be repurchasing. ",2013-07-25T17:10:00.000Z,2528606,thumb/h/145/7_1_7_3_1169021.JPG,missyoualready,2,Oily,Medium,Warm,Brunette,Straight,Fine,Brown,19-24,10
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,3,"Pro: easy to find at your local drugstore. price is reasonable esp when on sale.

Con: scent and it has 6% oxybenzone


I&#039;ve been using Neutrogena Ultra Sheer Dry Touch 45 for about two weeks now and so far so good. I mainly put it on my arms and chest area since I seem to all of a sudden burn these days. The product is doing what its suppose to do. It&#039;s fast absorbing and dry-touch. It doesn&#039;t leave any white streaks.

My only complaint is the scent. I&#039;m not a big fan of it, and since my sensitive skin seem to agree with the product, I&#039;m sticking to it for now.",2013-07-08T21:43:00.000Z,2519859,thumb/h/145/7_1_7_3_1169021.JPG,prettyinbleu,0,Sensitive,Fair-Medium,Not Sure,Black,Wavy,Medium,Brown,36-43,1
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,4,"This is beyond decent for my face, although I prefer the liquid spf 70 version, but I bought this to use on my arms, which get more sun than any other part of my body. Unfortunately, this, like all sunscreens, sticks to my long arm hairs, and separates after some time. Boo! Would repurchase for use on the face though.",2013-06-05T11:44:00.000Z,2503090,thumb/h/145/7_1_7_3_1169021.JPG,garstrieper,0,Combination,Fair,Unknown,Red,Unknown,Unknown,Blue,19-24,687
426,308,Neutrogena,22,Sunscreen,1,19626,Ultra Sheer Dry-Touch Sunblock SPF45,3,"This sunscreen is not ultra sheer or dry touch.  It leaves a shiny, greasy look on the face and its texture is quite thick.  The scent bothers me too.  It lingers on for a long time.
But it performs well, so I use it on my hands and body.  I got it on a great sale for $7, so I&#039;m not too disappointed.  But I definitely won&#039;t repurchase it.  I found the SPF 30 to be lighter, though still with a quite visible shine to it.  ",2013-05-25T13:54:00.000Z,2497536,thumb/h/145/7_1_7_3_1169021.JPG,LucyLastName,1,Other,Fair-Medium,Unknown,Red,Unknown,Unknown,Blue,30-35,18
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,2,"Alas, for a while this was my go-to face sunscreen. I liked that it felt smooth and wasn&#039;t immediately greasy (though it certainly required a lot of blotting during the day). However, after a while I realized it was causing a great deal of irritation and aggravating cystic acne. It&#039;s just too heavy &amp; occlusive a formula. I&#039;m using it up as a body sunscreen, but even then it causes some irritation. (Keep in mind I&#039;m very sensitive to sunscreen ingredients, so that doesn&#039;t necessarily mean this is a highly irritating formula for most people!)",2013-05-21T10:08:00.000Z,2495509,thumb/h/145/7_1_7_3_1169021.JPG,secondadonna,0,Combination,Fair,Cool,Brunette,Other,Other,Blue,36-43,265
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,3,"I&#039;m am nearly certain this product broke me out.  I had been on accutane for about 3 months when I added this into my routine.  I hadn&#039;t had a SINGLE breakout in 3+ weeks (not even clogged pores), and a few days after I started using this I had 3 new cysts.  And one of them is on my neck in a place I rarely ever got acne, but in a place that I DID apply this sunscreen, which is another clue that it may be due to this sunscreen.  I have stopped using it and haven&#039;t had any new acne, but now I have to find a sunscreen that will work for me.

I don&#039;t have complaints about the feel or function of the sunscreen.  I wouldn&#039;t say it feels &quot;dry,&quot; but it&#039;s not greasy either.  Then again, I&#039;m applying it on very dry skin because of accutane, so someone who has oily skin to begin with may have problems with it.  I kind of wish the tube had a flip-cap instead of a screw off one too, but that&#039;s not a big deal.  

Unfortunately I bought a 2-pack of it, but I&#039;ll just use it on my body.  I won&#039;t be repurchasing it though.  ",2013-04-27T15:28:00.000Z,2483201,thumb/h/145/7_1_7_3_1169021.JPG,sbhonda,0,Acne-prone,Fair,Warm,Brown,Wavy,Medium,Gray,19-24,16
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,1,"I needed new sunscreen for a trip to Miami and I couldn&#039;t find my old standbys in airline-approved sizes.  I bought this for my body and a Coppertone one for my face (spf 30).  Despite applying well before going outside and reapplying while outside, I totally burned.  When I took my sundress/cover up off, I found streaks of the sunscreen all over the inside of the dress.  This sunscreen would not get absorbed into my skin.  My face, on the other hand, did not burn at all (using the Coppertone one).  The sunscreen wasn&#039;t expired or anything like that.  It just didn&#039;t work.  I have always had success using other sunscreens like Banana Boat or Aveeno.  Will definitely not repurchase.",2013-04-25T21:04:00.000Z,2482333,thumb/h/145/7_1_7_3_1169021.JPG,daisyb,1,Oily,Medium,Not Sure,Brown,Wavy,Medium,Brown,30-35,30
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,5,"Best sunscreen, ever. I break out so easily so it has always been such a hard time finding a sunscreen that wont break me out amd has high protection.
This never broke me out, I like the texture and the finish it leaves my skin. I feel like this sunscreen primes my skin as well. My makeup goes on so smoothly over this sunscreen 
The only thing I dont like is that it burns my eyes like !#&amp;!*.
I also apply this to my husbands face and he likes it as well
My forever sunscreeeen&amp;#9829;",2013-03-22T15:10:00.000Z,2462284,thumb/h/145/7_1_7_3_1169021.JPG,graceeunhyeso,1,Acne-prone,Medium,Unknown,Black,Unknown,Unknown,Brown,19-24,35
426,308,Neutrogena,22,Sunscreen,1,19626,Ultra Sheer Dry-Touch Sunblock SPF45,3,"Not sure if its just me, but everytime i apply sunscreen, my face gets a burning sensation. i like this product because its not oily. but i prefer to use it on my body rather than my face because im afraid it might of caused some of my break outs. ",2012-12-21T11:17:00.000Z,2412238,thumb/h/145/7_1_7_3_1169021.JPG,bumblevy,1,Combination,Fair-Medium,Warm,Black,Relaxed,Coarse,Brown,Under 18,40
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,2,"If you have sensitive skin, don&#039;t buy this product.  It leaves a burnig sensaton, and it is quite dry.  i won&#039;t buy this again.",2012-09-24T23:19:00.000Z,2371027,thumb/h/145/7_1_7_3_1169021.JPG,skypine,1,Combination,Fair-Medium,Unknown,Brunette,Unknown,Unknown,Brown,36-43,11
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,4,"I&#039;ve used this sunscreen on and off for quite a few years, on recommendation from my aunt / grandma. I have oily skin (especially in the summertime) so up until this year I never wanted to put sunscreen on my face. They both recommended this because it wasn&#039;t greasy, although it can be if you apply too much. In the colder months I would wear this with a moisturizer under my makeup, but for summer I just used it alone under makeup - I found it &quot;moisturizing&quot; enough by itself. I also wore this by itself completely if I wasn&#039;t wearing makeup. It didn&#039;t break me out or irritate my skin at all - the only thing I didn&#039;t like was that if you rubbed your face it would sometimes start to &quot;peel&quot; off (not sure how else to explain it). I actually enjoyed this as a base under makeup when it wasn&#039;t peeling off. I like this, however when I run out I plan to look for a more natural sunscreen.",2012-09-01T23:35:00.000Z,2359538,thumb/h/145/7_1_7_3_1169021.JPG,postmoderngirl,0,Acne-prone,Fair,Warm,Brunette,Wavy,Medium,Brown,19-24,122
426,308,Neutrogena,22,Sunscreen,0,19626,Ultra Sheer Dry-Touch Sunblock SPF45,3,"I&#039;ve gone through a couple of bottles of this stuff at various SPF levels. SPF 45 offers great protection without being overly heavy. I would repurchase if it wasn&#039;t a chemical sunscreen. Currently, I&#039;m trying Eucerin&#039;s SPF 30 for Sensitive Skin, a physical sunscreen which I&#039;m pretty happy with. 
&lt;br&gt;
Pros: Moisturizing and dries fairly quickly. Goes well under makeup. Sheer. Effective. I love the squeeze bottle packaging and the price is right. 
&lt;br&gt;
Cons: Two things prompted me to get a physical sunblock. One was all the stuff about chemical sunscreens being bad for you and not lasting as long besides. The other was that this would sting badly when I reapplied after working out and showering. ",2012-08-27T21:35:00.000Z,2356922,thumb/h/145/7_1_7_3_1169021.JPG,Sjez,0,Dry,Medium,Warm,Brown,Curly,Fine,Brown,25-29,283
