totalResults,brandId,brandName,categoryId,categoryName,helpful,productId,productName,rating,review,reviewDate,reviewId,thumbnail,userName,votes,skinType,skinTone,skinUndertone,hairColor,hairType,hairTexture,eyeColor,ageRange,reviews
156,355,Paula's Choice,22,Sunscreen,2,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,5,I have been using this for about a year or so. Great product. It’s hard to find mineral sunscreen that’s not completely white and this one has a slight tint to it. Still makes my skin a bit white but not too crazy once I blend it.  I have medium dark skin tone (nc42-44).   Overall I love this moisturizer/sunscreen. Never broke me out. I use it after I apply my paula choice light serum in the daytime. ,2017-12-15T02:48:00.000Z,2996009,thumb/h/145/1_1_8_1_3560186.JPG,missty86,2,Combination,Tan,Warm,Brown,Straight,Fine,Black,30-35,73
156,355,Paula's Choice,22,Sunscreen,4,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,1,"I bought this product because I couldn&#039;t buy my usual daily moisturiser as all stockists had run out of stock. I gave this a good chance, and used it for about a month before I got fed up with the following issues:

1. The product separates quickly - every time I squeezed some out of the tube, the oily liquid would come out first
2. It doesn&#039;t moisturise at all, yet it felt rather oily when applying. I have combination skin and need moisture on my cheeks. My cheeks were so dry that they felt itchy. It was summer when I used this
3. It is cakey for a tinted moisturiser. I use Benefit Pore-fessional for my primer and this did not work well with my primer
4. It wasn&#039;t mattifying. I much prefer my usual moisturiser (Murad Oil-Control Mattifier SPF 15+)

I threw out the tube in the end. Shame, because it got such good reviews and was so affordable.",2017-07-30T08:07:00.000Z,2976641,thumb/h/145/1_1_8_1_3560186.JPG,clam2506,7,Combination,Fair-Medium,Unknown,Black,Unknown,Unknown,Black,30-35,4
156,355,Paula's Choice,22,Sunscreen,6,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,1,"Triple bad...The universal tint is not flattering. Rather a dull beige. Use if you want to look like you are recovering from the flu. Super drying. Even when I apply over squalane, my skin feels tight and dry. The longer I wear the sunscreen the more mask-like it feels. Red bumps. After a few days of consistent wear, I now have red bumps on my cheeks. Not acne. Some kind of rash. 

Costly product -- extra costly considering I paid $CND and shipping -- so, I&#039;ll use it up on my hands.",2017-06-12T00:27:00.000Z,2968765,thumb/h/145/1_1_8_1_3560186.JPG,Gerilee,6,Combination,Fair,Warm,Brown,Wavy,Fine,Green,44-55,6
156,355,Paula's Choice,22,Sunscreen,2,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,5,"This product works well on my sensitive skin.  Doesn&#039;t break me out, and leaves a very matte, dry finish.  Not oily at all.  If you have dry skin this probably wouldn&#039;t work for you.  But for oily skin this is great!",2017-05-16T09:51:00.000Z,2964262,thumb/h/145/1_1_8_1_3560186.JPG,SSndrs,2,Combination,Medium,Unknown,Blond,Unknown,Unknown,Green,30-35,6
156,355,Paula's Choice,22,Sunscreen,3,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,3,"Overpriced and too light a tint for my NC 30-35 skintone. I have combination skin, tending towards dry, but this is also a bit too moisturizing and rich (however, most reviews find it too mattifying and drying and recommend it for oily skin). I don&#039;t think it broke me out and I used it extensively last summer. But, I don&#039;t think I will repurchase. If I wanted a tint, Roche posay tinted sunscreen is more flattering, easier to blend etc and my skin is more comfortable with it. I found the review of Shizuku2 below very helpful. ",2017-05-11T16:55:00.000Z,2963290,thumb/h/145/1_1_8_1_3560186.JPG,Aimbl,4,Combination,Olive,Warm,Brunette,Straight,Medium,Brown,44-55,514
156,355,Paula's Choice,22,Sunscreen,5,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,1,"A vert drying, mediocre sunblock that does not even provide enough protection. Paula trashes many products but her own products are sometimes much worse. 

",2017-03-15T21:32:00.000Z,2952437,thumb/h/145/1_1_8_1_3560186.JPG,Princesska,10,Sensitive,Fair,Cool,Blond,Other,Other,Blue,36-43,70
156,355,Paula's Choice,22,Sunscreen,4,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,3,"This is not a sunscreen you would wear under foundation.  It&#039;s best on its own.  Unless you&#039;re very oily, you probably won&#039;t even need powder over top.  It dries to a matte finish and does a great job of evening out your skin, just like a foundation would.  I think someone with oily skin would like this.  I have normal to oily skin (oily t-zone), and I found this too mattifying for me.   I prefer the Paula&#039;s Choice Hydralight SPF30 mineral sunscreen.  It&#039;s beautiful under foundation.  I&#039;ve gone through six tubes so far, and I will continue to buy it.  I haven&#039;t found anything I like better!",2017-03-12T15:45:00.000Z,2951738,thumb/h/145/1_1_8_1_3560186.JPG,mkcklove,4,Combination,Fair,Unknown,Brown,Unknown,Unknown,Blue,44-55,11
156,355,Paula's Choice,22,Sunscreen,4,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,3,"EDIT 3-9-17: Ended up returning. Just couldn&#039;t get over the caking and discovered it was causing red welts and itching. I&#039;ve NEVER had luck with any physical sunscreens and keep falling for the idea they are better for sensitive skin. Not Me. I will continue search for gentle, chemical sunscreen!

Pros:
- I&#039;m about NW20-ish and the tint is perfect but very very sheer. Really all it does for me at least is &quot;blur&quot; out my skin but that&#039;s to be expected 
- keeps my oily skin nice and matte for a reasonable length of time
- very easy on my sensitive skin. No breakouts or redness flare-ups
Cons:
- impossible to wear concealer or powder foundation over it! It does a really weird thing to even the tiniest spot concealing-like it sucks it up or something
- tried a couple of different powder foundations (MUFE and Shiseido) and even applied as lightly as humanly possible they looked awful and caked very badly. Only thing that added any coverage was to very lightly dust LM loose powder over.

I will not repurchase but keep to wear in yard, golf course, beach, etc. I think if it was more of a liquid and less of a cream it might work under makeup. If I didn&#039;t want to add any concealer or foundation at all it would be pretty great.",2017-02-19T22:24:00.000Z,2947620,thumb/h/145/1_1_8_1_3560186.JPG,bumblebee770,4,Oily,Fair,Cool,Blond,Other,Other,Brown,44-55,102
156,355,Paula's Choice,22,Sunscreen,3,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,2,"For once I though that maybe I have a sunscreen that will not turn me into an oil slick but nope! Broke me out like crazy. Not just small whiteheads but huge, red, painful bumps. For all the claims that Paula makes, she sure doesn&#039;t know how to formulate a product for acne prone skin. So much for ingredients talk. 

However if you don&#039;t have acne prone skin but do have oily skin, you might want to give it a try.",2017-02-18T12:55:00.000Z,2947318,thumb/h/145/1_1_8_1_3560186.JPG,Brunette30,4,Combination,Medium,Unknown,Brunette,Unknown,Unknown,Brown,25-29,31
156,355,Paula's Choice,22,Sunscreen,4,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,5,"If you hate the chemical smell and oily texture of most sunscreens, this is the one for you.  It is a mineral zinc oxide sunscreen that is tinted so you won&#039;t get the white cast inherent with physical sunscreens.  This is not a tinted moisturizer or foundation so don&#039;t expect coverage.  You can expect good sun protection with a matte neutral finish. Texture is like a lotion - not thick cream, so it spreads easily.  It&#039;s great around the eyes - doesn&#039;t sting like chemical based formulas or even chemical/physical combination formulas.",2017-02-09T16:04:00.000Z,2945663,thumb/h/145/1_1_8_1_3560186.JPG,lightxl,4,Combination,Medium,Neutral,Black,Straight,Medium,Brown,36-43,40
156,355,Paula's Choice,22,Sunscreen,2,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,5,"My another favorite product from PC! It is extremely easy to apply. Very very light, I cannot believe it&#039;s a mineral sunscreen! It corrects up my skin tone perfectly without drying too much -- unless you have eczema or flaky areas. My T zone stay super matte all day. And there has not been a single bump on my face after wearing it. Love it! It&#039;s even better than my all time favorite NARS because PC doesn&#039;t have fragrance in it, my sensitive skin goes along very well with fragrance free moisturizers.",2017-01-19T22:27:00.000Z,2941465,thumb/h/145/1_1_8_1_3560186.JPG,stapotabea,2,Acne-prone,Fair-Medium,Neutral,Other,Other,Other,Other,25-29,14
156,355,Paula's Choice,22,Sunscreen,1,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,5,Love this sunscreen. Didn&#039;t break me out. Also tinted for the days when you feel lazy about your face :D,2016-12-06T19:10:00.000Z,2932706,thumb/h/145/1_1_8_1_3560186.JPG,wnnwng,2,Acne-prone,Fair,Warm,Brown,Straight,Medium,Hazel,19-24,25
156,355,Paula's Choice,22,Sunscreen,0,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,1,"This was awful on my skin. 
I have tried many sunscreens over the years (chanel, clarins, bioderma, la roche posay, avene and more) I think this has to be the worst. 

It emphasised dry areas and fine lines / was not greasy but was not totally matte either- and I have dry-normal skin / make up did not sit well over this.

It was definitely not worth any hype, will be trying out Caudalie&#039;s Soleil Divin Anti-Ageing Face Suncare SPF 50 which I have been meaning to try.

",2016-12-04T19:28:00.000Z,2932319,thumb/h/145/1_1_8_1_3560186.JPG,Upset,3,Dry,Fair-Medium,Not Sure,Brunette,Straight,Fine,Blue,36-43,108
156,355,Paula's Choice,22,Sunscreen,11,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,5,"After trying out 100s (feels this much!) of facial sunscreens, this one is my absolute favorite!  It&#039;s about time!  I am sent and I order samples all the time because I have my esthetics license.  I&#039;ve tried everything from Oil of Olay to Clinique, from Skinceuticals to SkinMedica, and Andalou Naturals to Jane Iredale, and even a few Japanese sunscreens I ordered straight from Japan (on Amazon).....just to give an idea of the many diverse brands I&#039;ve tried.  I&#039;m 47 years old, and my skin is (still) extremely oily (thanks menopause!), clog and acne prone, sensitive, can easily flake, and it&#039;s very pale.  I love how light this feels on my skin, and how it&#039;s tinted, which helps prevent white casting.  The tint is enough to even out my pale skin tone (blends in beautifully), and I add a bit of powder and gloss for a very casual daytime &#039;my skin but better&#039; look.  It wears beautifully under powdered mineral makeup or when I use a foundation stick.  While it doesn&#039;t control oil, it certainly does not add any or feel at all greasy and heavy on my skin.  I should have written this review a couple of years ago, but I still wanted to see what was out there.  Physical sunscreen protection is one of the best products to care for your skin to maintain it&#039;s youth and prevent photo damage.  Sunscreen also protects your investments in skin products and treatments.  When I&#039;m asked what is the one product I need to prevent wrinkles and hyperpigmentation, my answer is always sunscreen.  This is a full spectrum UVA/UVB, physical sunscreen.  EWG rates this as an overall 1.  
You can order samples for a very small fee...I suggest ordering a few to try it out for at least a few days...which is how I prefer to try out new products for myself as well as for my clients.    ",2016-11-23T10:37:00.000Z,2930392,thumb/h/145/1_1_8_1_3560186.JPG,juliefork,11,Very Oily,Fair,Cool,Brunette,Wavy,Fine,Hazel,44-55,39
156,355,Paula's Choice,22,Sunscreen,9,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,3,"Merp. Not a &quot;universal tint&quot; (what kind of wording is that anyways? low key racist...). I consider my skin to be essentially neutral undertoned (with very very slight yellow tint) and medium in color (as in, medium on the global scale of skin color, not medium for Caucasian skin). That puts me at about a less yellow NC40-42. This sunscreen is wayyyy too pink and pale if you&#039;re as dark or darker than myself. And because you really should use 1/4 tsp to get the full protection, it looks absurd. Not as bad as a pure white cast, but still kind of odd and dull. I also have oily skin and this does NOT sit well through the day. It ends up looking kind of pasty by the end of the day and my skin looks greasier than if I use something like Trader Joe&#039;s Enrich SPF 15. It&#039;s pretty nonirritating, however, so if you&#039;re somewhere around NC20-30, you could probably get away with this and it&#039;s nice to use only physical sunscreen filters. Wish they offered this in various color ranges. I do appreciate how this doesn&#039;t have a totally orange undertone.",2016-11-18T18:36:00.000Z,2929573,thumb/h/145/1_1_8_1_3560186.JPG,retrotechlogos,14,Acne-prone,Olive,Neutral,Black,Wavy,Coarse,Brown,19-24,19
156,355,Paula's Choice,22,Sunscreen,2,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,5,"Finally a sunscreen that doesn&#039;t break me out! For years, I&#039;ve been looking for a good moisturizer with proper spf, but all the moisturizers with SPF or face sunscreens have broken me out or been too oily. I have combination skin that can get really oily from the T-zone with wrong moisturizer. However, this moisturizer actually mattifies my face and slightly tightens pores on my cheeks. The product is a very thin lotion that absorbs fast.

The moisturizer is tinted so it doesn&#039;t leave any whitecast. The colour works pretty well with my skintone (NC15, EL 1N1), but the pink undertones clash slightly with my neutral skin. Therefore, I use the product only under makeup. 

The scent of the moisturizer is the only drawback. The product is supposed to be fragrance free, but it has a chemical smell. It&#039;s pretty strong and seems to attract insects in the summer, which is annoying. However, the scent hasn&#039;t given me any irritation. I have repurchased the product since it keeps my skin in good condition.",2016-11-18T15:20:00.000Z,2929556,thumb/h/145/1_1_8_1_3560186.JPG,LagoBlu13,2,Combination,Fair,Neutral,Brunette,Wavy,Fine,Blue,25-29,86
156,355,Paula's Choice,22,Sunscreen,3,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,5,"This is a tinted spf mattifying moisturizer.  The tint looks too dark for me as I am quite fair but it blends out and I can&#039;t even tell it&#039;s on.  
The sunscreen has been good, no sensitivity. It doesn&#039;t make me itch.  It does not have a white cast. It does not smell like sunscreen.  I am very breakout prone and I&#039;ve never broken out from this.  The cream is a medium thickness and smooths on beautifully and works under makeup.  
 It does help me control oil. I&#039;m more of a combo but if I don&#039;t wear anything mattifying on my face, I can&#039;t handel how oily my face is at the end of the day.  But I&#039;ve never been a blotter so I&#039;m not THAT oily.  I have gone through 2 tubes (one tube lasts me close to a year of daily use)  of the this and am quite pleased with it.  I feel the price point is fair, especially if you wait for 20% off which happens frequently.  I kind of want to try something different the next time I run out, but I always come back to this because finding a mattifying spf moisturizer is tough.  Also, I do not use  primers under makeup.  Just this.  Primers usually make me oily or do nothing for me. My makeup lays just fine over this. Lately I&#039;ve had issues with flaky dry patches which I think is from some lactic exfoliation I&#039;ve been using and my foundation hasn&#039;t worn very well. So I definitely wouldn&#039;t recommend this moisturizer if you have dry patches.",2016-10-30T08:23:00.000Z,2926224,thumb/h/145/1_1_8_1_3560186.JPG,Tygerlilee84,4,Acne-prone,Fair,Neutral,Red,Wavy,Other,Brown,30-35,541
156,355,Paula's Choice,22,Sunscreen,1,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,5,HG. Oily acne prone this never breaks me out. Im on my 3rd bottle.,2016-09-26T13:02:00.000Z,2920013,thumb/h/145/1_1_8_1_3560186.JPG,Claudineaimee,2,Acne-prone,Fair,Cool,Blond,Straight,Fine,Blue,36-43,44
156,355,Paula's Choice,22,Sunscreen,3,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,4,"I am about to finish my first tube of PC Resist super light sunscreen. Initially I used it during winter and it was too drying and mattifying on my combo skin without any moisturizer underneath. I tried it in summer at a tropical country and I would say I&#039;ve found the best physical sunscreen that won&#039;t sensitize my eye and nose area nor does it melt/sweat off your skin. I get a bit of a glow in the tropics around the afternoon but why not show of that glowing skin? The tint is a bit too pink for my NC20 skin but the color disappears after a while. This sunscreen smooths over my pores and make them look smaller. It has little to no coverage. The only down side is that after applying this sunscreen, when I use MUFE waterproof concealer on my blemishes, it doesn&#039;t apply well. The product moves around a bit during application. But when you leave it for a second, it becomes dry and it sets. This sunscreen is my everyday tinted moisturizer with SPF. I&#039;m trying to mix it in with my other physical sunscreen and some foundation to set off the tint and its been working. Try out different combinations if it doesn&#039;t work for you but you want to give it a try. I only wish they make it in different tints. PC always has sales going on, so if you wait a bit, you can get it cheaper. Cheers!

PROS
- Controls oil
- Doesn&#039;t sweat off
- Smooths over pores
- Contains ingredients that are good for skin
- SPF 30 for daily use even in the tropics 

CONS
- Pinkish tone
- Price

TIPS
- This formula is better suited for combo to oily skin. If you find it drying, use some moisturizer underneath or mix it in with your other moisturizing sunscreen.
- To off set the pinky shade, mix with foundation like CoverFX custom cover drops or your current foundation.
- Wait for sale events to get some discount

http://www.paulaschoice.com/shop/skin-care-categories/sun-protection/_/Resist-Super-Light-Daily-Wrinkle-Defense-SPF-30?CAWELAID=120196850000000122&amp;CAGPSPN=pla&amp;CAAGID=30307919240&amp;CATCI=pla-148796385920&amp;p=brighteyes&amp;gclid=CLuDuPrnic8CFVVahgodlRoFCA&amp;gclsrc=aw.ds

Active Ingredient: Zinc Oxide 13% (broad-spectrum sunscreen agent). 

Other Ingredients: Water (Aqua), Cyclopentasiloxane (hydration), PEG-12 Dimethicone (texture enhancer), PEG/PPG-18/18 Dimethicone (texture enhancer), Lauroyl Lysine (skin-conditioning agent),Sodium Chloride (stabilizer), Trihydroxystearin (texture-enhancing), Dimethicone Crosspolymer ( suspending agent), Resveratrol (antioxidants), Quercetin (antioxidants), Epigallocatechin Gallate (antioxidants), Tocopheryl Acetate (vitamin E/antioxidant), Tetrahexyldecyl Ascorbate (vitamin C/antioxidant), Adenosine (skin-restoring), Bisabolol (skin-soothing), Salix Alba (Willow) Bark Extract (skin-soothing), Punica Granatum (Pomegranate) Extract (antioxidant), Haematococcus Pluvialis Extract (astaxanthin/antioxidant), Hydrolyzed Corn Starch (texture-enhancing/mattifying agent), Polysorbate 80 (texture-enhancing), Hydrated Silica (texture-enhancing/mattifying agent), Triethoxycaprylylsilane (texture enhancer), C12-15 Alkyl Benzoate (emollient texture enhancer), Isopropyl Titanium Triisostearate (texture enhancer), Caprylyl Glycol (preservatives), Hexylene Glycol (preservatives), Ethylhexylglycerin (preservatives), Iron Oxide (CI77491, CI 77492, CI 77499), Phenoxyethanol (preservatives).",2016-09-12T08:05:00.000Z,2917175,thumb/h/145/1_1_8_1_3560186.JPG,phyohtet,3,Combination,Fair,Unknown,Black,Unknown,Unknown,Black,19-24,1
156,355,Paula's Choice,22,Sunscreen,0,164554,RESIST Super-Light Daily Wrinkle Defense Broad Spectrum SPF 30 - Normal/Oily/Combination Skin,3,"Hopefully I had a sample before purchasing it. It&#039;s too matifiying for me. I could see little lines on my face that I won&#039;t see with any other moisturizer (and don&#039;t forget this tends to be a moisturizer, and not a bb cream!) and my face felt a little bit dry. Also, my eyelids got really sticky when I closed my eyes...

This product is a good choice if you are avoiding chemicals uv filters (and also if you avoid that white cast of mineral sunscreens). But it didn&#039;t work for me... I wish I like it because it has really good ingredients.

If you have oily skin, you may like it!",2016-09-10T06:20:00.000Z,2916779,thumb/h/145/1_1_8_1_3560186.JPG,Paul8900,0,Combination,Fair-Medium,Unknown,Brown,Unknown,Unknown,Brown,25-29,1
