totalResults,brandId,brandName,categoryId,categoryName,helpful,productId,productName,rating,review,reviewDate,reviewId,thumbnail,userName,votes,skinType,skinTone,skinUndertone,hairColor,hairType,hairTexture,eyeColor,ageRange,reviews
321,112,CLINIQUE,22,Sunscreen,2,76243,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,1,"This is not for people with Ance-Prone/Senstivie skin. 

I went to my local Clinique counter in Boots last week and asked for a sun screen that was suitable for my skin type: Acne prone/Sensitive. 

The girl recommended City Block and swore that it wouldn&#039;t break me out and that it was more than suitable for my skin. 

I put it on the next day, it felt great on my skin, didn&#039;t make it oily and I loved the colour-corrector. Fast forward a week later and my face is covered in cystic ance and little whiteheads.

I had been using their 3-step Anti-Blemish Solutoins for about a month and it had cleared my face up a lot and then this product ruined all of that. 

If you have Acne-prone, sensitive skin, this product is not for you. 
",2015-08-31T05:54:00.000Z,2822155,thumb/h/145/1_1_8_1_3524588.JPG,AilishNi,2,Acne-prone,Fair,Not Sure,Brunette,Wavy,Medium,Hazel,19-24,1
321,112,CLINIQUE,22,Sunscreen,1,76243,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,3,"I was just introduced to this at a Clinique event my friend signed me up for at Ulta. I have been looking for SPF that wasn&#039;t really thick. I had been using Cetaphil&#039;s oil free moisturizer with SPF 30 and it is very thick. Not only that but if I sweat and try to wipe sweat out of my eyes, it gets in my eyes and it burns.

So far I have not experienced that with Super City Block. I was told by the Clinique girl that it was made to be worn underneath makeup and can act as a primer as well. I do have to apply moisturizer separately but so far that is my only dislike. Other than taking a separate step for moisturizer, I am liking this product. ",2015-08-08T00:42:00.000Z,2815266,thumb/h/145/1_1_8_1_3524588.JPG,MissSusanX,1,Oily,Medium,Not Sure,Black,Other,Other,Brown,30-35,4
321,112,CLINIQUE,22,Sunscreen,2,76243,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,1,Caused me to break out a couple of days after first use. Have tried it a few times and always caused breaks out. Not good for oily acne prone skin. ,2015-08-07T08:01:00.000Z,2814996,thumb/h/145/1_1_8_1_3524588.JPG,KatyCassidy,2,Oily,Fair,Unknown,Blond,Unknown,Unknown,Green,36-43,1
321,112,CLINIQUE,22,Sunscreen,1,76243,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,5,"I got a sample of this with a clinique gift bag and I had no hopes about it at all. But looks like it has a new updated formula and it made wonders for me in the july heat. It wears really well, I don&#039;t shine for hours and the sheer coverage is exactly what I&#039;m looking for. I will definitely purchase a full size as soon as I run out of the 15 ml sample. ",2015-07-30T14:47:00.000Z,2812558,thumb/h/145/1_1_8_1_3524588.JPG,eyluldamla,1,Normal,Fair-Medium,Warm,Black,Straight,Medium,Brown,25-29,8
321,112,CLINIQUE,22,Sunscreen,2,76243,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,2,"I really wanted to like this sunscreen. I like the colour and the colour correcting element that it offers without offering too much coverage. I like that it doesn&#039;t have an overwhelming smell, and doesn&#039;t leave a white cast after applying it. Unfortunately, this sunscreen makes me breakout with really bad cystic acne, so I can&#039;t wear it anymore.",2015-06-26T16:48:00.000Z,2802084,thumb/h/145/1_1_8_1_3524588.JPG,hebamo,2,Combination,Fair,Not Sure,Brown,Curly,Fine,Brown,25-29,195
321,112,CLINIQUE,22,Sunscreen,5,76243,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,5,"I think I am on my third full tube of this. I originally discovered it in one of those tiny sample size tubes I had received as part of a free gift. I work in international development so end up in very hot countries where I end up not wearing too much makeup. This product is actually fantastic. You know you are protected from the sun, which I definitely need or I tan 6 different shades on my face, and it evens out your skin. I wear it alone, no foundation. On days where I don&#039;t have it on I usually wear liquid foundation so its that or this -  but this really does the trick and I&#039;m beginning to prefer it over foundation. 

It takes about 10 minutes to soak in, and my skin is glowing after. I usually place some on the back of my hand (a dab less than the size of a dime in diameter) and blend it on to my face using my fingers. I&#039;m of South Asian background so I medium brown skin and the tint I guess works. In the past year I have used it in countries where the temperature and humidity levels have been extreme and this product is my go-to. Highly recommended. ",2015-06-24T17:50:00.000Z,2801518,thumb/h/145/1_1_8_1_3524588.JPG,rjmani,5,Normal,Medium Brown,Unknown,Black,Unknown,Unknown,Brown,30-35,1
321,112,CLINIQUE,22,Sunscreen,2,76243,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,4,"Great shortcut for those, um, greasy summer days. The trial-and-error application is worth it considering how it pays off later. 

I love this stuff. Only reason it doesn&#039;t get 5 lipsticks is because it&#039;s still basically an expensive tinted moisturizer. I hate that BB with SPF products I&#039;ll have to reapply within a couple of hours are priced like they&#039;re long-wear foundations. 

But, it&#039;s a great BB cream that moisturizes enough that it replaces my separate moisturizer step in the warmer months (hot, humid summers where I live). 

The trick to this is not judging the amount you need by how it looks immediately upon application. Too much looks streaky. Too little means ineffective sun protection. I find it best when worked in a little with fingers then dabbed with fingetips to even out, rather than with a brush. It will look a little pale and shiny at first, but soaks in well within 10 minutes. 

It does what a BB/tinted moisturizer is supposed to do - evens out skin tone and provides sun protection, except this one actually moisturizes effectively. Doesn&#039;t irritate me. My favorite thing about it is that if I need a little more coverage, I can powder the T-zone  without City Block turning into a pore-highlighting medium. ",2015-06-11T12:08:00.000Z,2797445,thumb/h/145/1_1_8_1_3524588.JPG,expatricia,2,Sensitive,Fair,Neutral,Red,Wavy,Fine,Green,36-43,20
321,112,CLINIQUE,22,Sunscreen,5,76243,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,5,"$24.50 USD.  OMG, this is perfect!  The very lightly tinted sunblock is very matte and doesn&#039;t leave a greasy film.  The tint is very minimal - you can&#039;t even tell there&#039;&#039;s any color so don&#039;t worry about how dark it looks in the tube.  I&#039;m very pale, and you can&#039;t tell that I put on anything.  It absorbs instantly so you don&#039;t have to worry about your foundation / concealer caking over it.  Texture and cost-wise, this is much better than the face sunblocks I&#039;ve tried from CD, La Mer and Clarins.  HG!",2015-04-29T20:20:00.000Z,2784688,thumb/h/145/1_1_8_1_3524588.JPG,Kaelie,5,Combination,Fair,Not Sure,Brunette,Other,Other,Black,36-43,238
321,112,CLINIQUE,22,Sunscreen,4,76243,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,5,"I&#039;ve recently started using this again after changing my overall skincare a few months back.  Before that, I found this a bit drying, but now after changing my skincare, I think it was my skin in general that was too dry, rather than this product actually causing it, but I think if you do have very dry skin, this may not be for you.
I was using another sun protector before this, that was okay, it did the job, but I&#039;m not sure my skin loved it, like it it seems to love this.  Before it was tolerable, now, my skin looks 100% better with this on.
As it has not seemed to annoy my skin, as I have not had any cystic acne bumps come up, I can pretty much wear this without having to put foundation on now (first time in ages).  I put a bit of powder on and concealer on one or two slightly stubborn acne scars, if I am in the office, but if not, I literally wear just this now, it really gives my skin a nice finish, and seems to even the tone out nicely.
",2015-04-21T10:59:00.000Z,2782037,thumb/h/145/1_1_8_1_3524588.JPG,Munchkinfairy,4,Acne-prone,Fair,Cool,Blond,Wavy,Medium,Hazel,36-43,5
321,112,CLINIQUE,22,Sunscreen,1,76243,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,3,"Leaves a beige grey cast so cannot be used alone, needs makeup on top! Plus, it leaves a satin/greasy finish and my skin becomes really oily quickly.
Won&#039;t repurchase.",2015-03-19T05:17:00.000Z,2770682,thumb/h/145/1_1_8_1_3524588.JPG,laquiche,1,Oily,Medium,Warm,Brunette,Straight,Medium,Hazel,25-29,119
321,112,CLINIQUE,22,Sunscreen,1,76243,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,1,"This is, having too much of a good thing is actually bad , for oily skin.
Titanium dioxide and zinc oxide for use around eyes area ( no tear ) but not for acne prone ( too blocking) area. 
Other chemical sunscreen active ingredients make me cry if use in the eye area  ,but good for acne / breakout prone face.

And this sunscreen have both types of active sunscreen ingredients and can&#039;t be used . I planned  to use this as an eye area sunscreen cuz of its very high percentage of titanium dioxide/zinc oxide , and seems come with a lot more skin care goodies, thinking the low level of chemical sunscreen ingredients would be fine. Um, I was wrong, tears .......

I use two different sunscreens, one for eye area ( pure physical sunscreen ingredients, eg, T.D and or Z.O ), and one for acne/ breakout prone face( no T.D nor Z.O.) This is not for oily skin. ",2015-02-02T01:16:00.000Z,2754114,thumb/h/145/1_1_8_1_3524588.JPG,Firefire,2,Acne-prone,Fair-Medium,Not Sure,Brunette,Straight,Fine,Brown,44-55,70
321,112,CLINIQUE,22,Sunscreen,0,76243,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,4,"
Doesn&#039;t smell like much and in a tube so easy to use but there are better options for dry skin.

Not terrible but I have had better. It gives your face a nice sheen matte look which I do like but I have dry skin so I look drier on certain days and definitely shows the flaky skin. Not too bad for $22 at Sephora but id rather use paulas choice skin recovery spf 30 moisturizer.
",2014-07-21T11:50:00.000Z,2685051,thumb/h/145/1_1_8_1_3524588.JPG,Jmesa1,0,Acne-prone,Fair-Medium,Not Sure,Brown,Wavy,Medium,Brown,25-29,22
321,112,CLINIQUE,22,Sunscreen,5,76243,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,4,"For my NC35 skin, the white cast is extremely noticeable.  I use it mixed with my BB cream which has an SPF of 30.

Why I love it:
- Love that it uses physical sunscreens (so I&#039;m willing to tolerate the white cast)
- Oil-free
- Moisturizing
- Doesn&#039;t irritate my skin
- Smell doesn&#039;t irritate me ",2014-07-04T23:57:00.000Z,2678476,thumb/h/145/1_1_8_1_3524588.JPG,mamaobrien,5,Acne-prone,Olive,Unknown,Brown,Unknown,Unknown,Brown,36-43,3
