totalResults,brandId,brandName,categoryId,categoryName,helpful,productId,productName,rating,review,reviewDate,reviewId,thumbnail,userName,votes,skinType,skinTone,skinUndertone,hairColor,hairType,hairTexture,eyeColor,ageRange,reviews
359,308,Neutrogena,22,Sunscreen,1,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,1,"This product is absolute crap. Today was the 2nd time I used it because I had forgotten my favorite sunscreen at home. I kept this sunscreen around just in case I ever needed it in a pinch, but let me tell you it&#039;s not even worth it to keep it around for that.

It&#039;s hard to rub in so you have to use a lot. I use sunscreen daily so I would go through this tube quickly I&#039;m sure. The worst part of it for me is how sticky it is and that it NEVER blends in. It&#039;s very white (and I&#039;m already pale) and you can see where I rubbed it in. Not to mention it gets over everything and stains everything.

Just awful. It&#039;s probably an effective spf but it&#039;s not worth it. You can find better sunscreens that are cosmetically elegant and effective. My top 2 favorites for my body are Hawaiian Tropic island sport spf 30 and Banana Boat ultra defense spf 30. Both light and effective. I even like Neutrogena cool face sunscreen. But SKIP THIS SUNSCREEN.",2016-07-10T17:24:00.000Z,2904060,thumb/h/145/7_4_1_7_2631187.JPG,treradical,1,Combination,Fair-Medium,Not Sure,Brunette,Wavy,Other,Blue,19-24,87
359,308,Neutrogena,22,Sunscreen,0,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,3,"Pros
- stays in place
- is, indeed, dry to the touch 

Cons
- white cast on my NC44 skin
- can pill off 
- burns eyes ",2015-11-03T18:38:00.000Z,2837595,thumb/h/145/7_4_1_7_2631187.JPG,jaymunjal,0,Normal,Olive,Unknown,Black,Unknown,Unknown,Black,25-29,38
359,308,Neutrogena,22,Sunscreen,0,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,2,"This is a thick, occlusive, waterproof, photo-stable, broad-spectrum sunscreen. I don&#039;t burn, tan, or freckle when I use this. However, unlike its claims, it does NOT dry matte on my skin, even if I powder over it, and it feels so gunky that I&#039;ve never even bothered putting BB cream or foundation over it, which I kind of wanted to given the white cast it gives my face. It also stings my skin upon application and leaves little red bumps along my hairline and chin. I wasn&#039;t sure if they were acne (I literally have not had acne in about 15 years) or some other type of sensitivity. Given that the bumps greatly reduced overnight without me doing anything other than ditching this sunscreen, I&#039;m going with an allergy or other skin condition triggered by this product. I don&#039;t know if it&#039;s the chemical sunscreen ingredients or the uncalled-for, unnecessary fragrance, but this is just not a product for people with sensitive skin. ",2015-01-16T22:55:00.000Z,2747704,thumb/h/145/7_4_1_7_2631187.JPG,uplate6674,0,Sensitive,Fair,Neutral,Brown,Wavy,Other,Green,36-43,456
359,308,Neutrogena,22,Sunscreen,1,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,3,"For the face - I have dehydrated-normal skin and I found this sunscreen too drying for me as it would emphasize my fine lines. It does leave a white cast on my medium skin which I don&#039;t find obvious but it is worth noting. I don&#039;t sweat very much, but if even the tiniest bit got into my eyes it would sting quite a bit. I don&#039;t think it was breaking me out, but once I stopped using it I did get less acne but I had also changed some other things in my routine so I can&#039;t say for sure. 

For the body - This is a decent enough body sunscreen, but again I did find it somewhat drying.   

I can see this working well on normal-to-oily skin types, but I personally won&#039;t be repurchasing.",2014-12-12T01:02:00.000Z,2734545,thumb/h/145/7_4_1_7_2631187.JPG,daisyismydog,1,Dry,Medium,Warm,Black,Straight,Medium,Brown,19-24,219
359,308,Neutrogena,22,Sunscreen,1,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,3,its not oily feels great on skin and all but it broke me out ._.,2014-08-03T01:24:00.000Z,2690439,thumb/h/145/7_4_1_7_2631187.JPG,angelica03martinez,1,Combination,Medium Brown,Unknown,Brown,Unknown,Unknown,Brown,Under 18,8
359,308,Neutrogena,22,Sunscreen,3,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,2,"Pro&#039;s 
* Clear finish 
* minimal eye stinging 
* didn&#039;t burn or tan much while wearing 

Con&#039;s 
* Clogged all of the pores on my forehead and broke me out with red blemishes along my chin, jawline and cheeks within a week
* stung my cheeks badly if applied to wet or freshly showered skin
* Fragranced
* Expensive for the small amount 

Summary: for those who aren&#039;t irritated by this sunscreen, it could offer good broad spectrum protection. However, it broke me out badly and clogged all of my pores within a few days. ",2014-05-23T23:17:00.000Z,2661918,thumb/h/145/7_4_1_7_2631187.JPG,aidanqm,3,Sensitive,Fair,Not Sure,Brunette,Curly,Fine,Hazel,19-24,4
359,308,Neutrogena,22,Sunscreen,5,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,2,"Five years or so ago, maybe longer, I used to be obsessed with the Neutrogena Sheer Dry Touch in SPF 30. So I recently started using the SPF 55 thinking it was similar and... It&#039;s not. Either they changed the formulation of all of their dry touch sunscreens, or the higher SPF versions are particularly awful.

This one smells super strong. Not a pleasant scent, but a scent of horrible chemicals. It&#039;s so strong that I get wafts of it throughout the day and it bothers me. It also isn&#039;t lightweight. It&#039;s definitely not the heaviest sunscreen I have used by any stretch, but it feels greasy and filmy enough that I wouldn&#039;t want to use it for an every day purpose. And finally, other reviewers are right when they say it BURNS! My skin IS extra sensitive at times because I use Retin-A, but I have a feeling this stuff would irritate most skin.

I am a soon to be physician assistant and we are currently learning dermatology. We have learned that you really don&#039;t get TOO much additional SPF protection after 30, so I can imagine that simply using the SPF 30 in this brand would be good. Also, with all my knowledge about different sunscreens, I do have to say that this sunscreen is one of the best in terms of its broad spectrum protection and its stability. I guess you can&#039;t have it all!",2014-05-07T20:55:00.000Z,2655524,thumb/h/145/7_4_1_7_2631187.JPG,RaquellaDeVille,5,Normal,Fair,Neutral,Red,Straight,Medium,Hazel,25-29,269
359,308,Neutrogena,22,Sunscreen,0,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,3,"I like the dry touch matte finish, and i find somehow it evens out my skin tone so i dont need any makeup.  If u layer to heavy it will be whitish....  Great sun protection but very heavy and i do break out from it...looking for something water based next time.",2014-04-30T22:01:00.000Z,2652755,thumb/h/145/7_4_1_7_2631187.JPG,Alicia868,1,Normal,Tan,Unknown,Brunette,Unknown,Unknown,Brown,30-35,9
359,308,Neutrogena,22,Sunscreen,0,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,3,"I have been using this sunscreen for years, and will continue to do so.  However, I am not giving it a higher rating because I only use it on my body and face when I&#039;m at the beach or working in the yard. It works really well at protecting me when I&#039;m out in the sun for an extended period of time. However, I would not wear it on my face if I was going to work, which is what I think it&#039;s being marketed for, given the small size of the tube and the price. I think the smell is very strong, but I do tend to be overly sensitive to fragrance. Even though I have dry skin, it feels like it takes forever to soak in to my face, and it feels greasy which is what I would expect from a 55 spf product).  

Ultimately, it&#039;s good &quot;beach&quot; sunscreen.  ",2014-04-03T14:21:00.000Z,2642056,thumb/h/145/7_4_1_7_2631187.JPG,Athena2,0,Dry,Fair,Not Sure,Brown,Straight,Medium,Hazel,36-43,12
359,308,Neutrogena,22,Sunscreen,1,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,5,"The best sunblock for shine control ever! My skin is really oily, but this dries matte on my face an keeps it matte for many hours. It doesn&#039;t dry my skin out or anything. The white cast is minimal, to avoid it i usually apply bronzer very lightly all over my face, or sometimes i just mix the product in my hand with a bit of tinted sunblock. I would definitely repurchase this. ",2014-04-01T09:06:00.000Z,2641058,thumb/h/145/7_4_1_7_2631187.JPG,IHeartMakeup267,1,Oily,Medium,Unknown,Blond,Unknown,Unknown,Green,19-24,15
359,308,Neutrogena,22,Sunscreen,2,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,5,"I guess I&#039;m one of the lucky ones who doesn&#039;t have a bad skin reaction to this sunscreen. I really like it. It absorbs amazingly fast and is perfect for a facial sunscreen because it dries down to a near-matte finish, unlike the majority of high-SPF sunscreens that are amazingly greasy even hours after application. 

Since many people seem to be having reactions, it might be best to do a spot test on the inside of your elbow before trying it on your face, but if you&#039;re not allergic, it really is a great product. ",2014-03-25T23:56:00.000Z,2638576,thumb/h/145/7_4_1_7_2631187.JPG,stream27,2,Combination,Fair,Cool,Red,Wavy,Medium,Blue,19-24,104
359,308,Neutrogena,22,Sunscreen,4,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,2,"I apply this product every morning after moisturizing and before makeup. Provided I let it soak in completely, the texture (thick at first) blends perfectly with my skin and does not interfere with my makeup. 

I live in Wisconsin and wear this year-round, but also wore it during a June vacation in California and did not burn. 

My HUGE complaint with this is that it hurts any tender skin on my face and melts into my eyes. If I am very careful not to apply it anywhere near my eyes, it&#039;s great! However, I want sun protection around my eyes, too ... and this just can&#039;t provide it. A bit got into my eye this morning, which caused my eyes to start watering, which caused even more to get into my eyes to the point that I was near blind/looked like I was sobbing at my desk and I had to go to the bathroom and wash off everything around my eyes just to stop. Now my eyes are bloodshot and painful :(

With that in mind, I would not recommend this product.",2014-01-20T12:04:00.000Z,2609404,thumb/h/145/7_4_1_7_2631187.JPG,staysavvy,4,Oily,Fair,Unknown,Brown,Unknown,Unknown,Green,25-29,1
359,308,Neutrogena,22,Sunscreen,0,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,4,"I&#039;m liking this sunscreen so far. 

It&#039;s quite thick, and not that easy to spread, but once you get the hang of application, it goes on evenly and smoothly. 

It has a light, pleasant fragrance, and is a nice base under my bb cream. 

It seems to last very well, I&#039;ve never burned or tanned when wearing it. ",2013-09-07T19:43:00.000Z,2550060,thumb/h/145/7_4_1_7_2631187.JPG,koalasarenotbears,0,Other,Other,Not Sure,Other,Other,Other,Other,30-35,9
359,308,Neutrogena,22,Sunscreen,3,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,1,HORRIBLE. DO NOT BUY. This gave me and a friend an ALLERGIC REACTION. I got red bumps on my face and her face cracked. Got so dry from this it cracked. NEVER BUY. CRAP. ,2013-08-24T08:44:00.000Z,2543678,thumb/h/145/7_4_1_7_2631187.JPG,TheCuteLittleBeautyBlog,7,Other,Other,Unknown,Other,Unknown,Unknown,Other,36-43,20
359,308,Neutrogena,22,Sunscreen,1,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,4,I&#039;m incredibly fair skinned and this is about the only sunscreen that keeps me from burning. It doesn&#039;t leave that uncomfortable sticky/oily feeling most other brands do. My only complaint is that I wish it came in a larger bottle. It runs out rather quickly.,2013-07-01T09:23:00.000Z,2516102,thumb/h/145/7_4_1_7_2631187.JPG,Alexandria1992,1,Very Oily,Fair,Cool,Red,Wavy,Coarse,Brown,19-24,4
359,308,Neutrogena,22,Sunscreen,2,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,2,"Well, on the bright side, it really doesn&#039;t leave my skin oily looking like most sunscreens, and it doesn&#039;t irritate my skin at all. Unfortunately, it leaves a slight white-cast on my face. For paler Caucasians, it might not matter, but I&#039;m a warm-toned, mid-dark Asian, so it makes me look like I applied foundation that&#039;s slightly too light. It looks even worse after I&#039;ve exercised, since I get red when I&#039;m huffing and puffing, and it makes me look positively sick. I tried putting makeup over it (I only use mineral foundation, though, so I couldn&#039;t try with something else) to see if it could cover up the white-cast since I had originally wanted to wear the sunscreen everyday, but it just made my foundation look powdery and it still didn&#039;t cover up the whiteness. Maybe I should have let the sunscreen sink in longer before applying makeup, I don&#039;t know, I will try that later. Lastly, it has a really strong smell. While most sunscreens smell, their scent usually seems to fade after a few minutes, but this one stuck for longer. In the end, I&#039;m not sure if it lost its scent of if I simply got accustomed to it. Sadly, my family bought the large Costco pack, so we have to use it until its gone. As I&#039;m the only on in my family that wears sunscreen regularly, this may take a while.",2013-06-30T19:52:00.000Z,2515910,thumb/h/145/7_4_1_7_2631187.JPG,jmarshtomp,2,Normal,Tan,Unknown,Black,Unknown,Unknown,Brown,19-24,7
359,308,Neutrogena,22,Sunscreen,0,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,3,"I&#039;m generally pleased with this product. I have skin issues and lots of problems with sunscreen. With most sunscreens I get a greasy feeling over my face and skin, but so far this one hasn&#039;t done that to me. It also smells significantly better than most sunscreens I&#039;ve used. My only complaint is that it needs to be frequently reapplied or else I will burn.

Edit: My opinion still applies, but I seem to be allergic to the product now so I won&#039;t be buying again.",2013-06-26T19:18:00.000Z,2513858,thumb/h/145/7_4_1_7_2631187.JPG,elixmia,0,Sensitive,Fair,Cool,Brown,Wavy,Fine,Hazel,19-24,322
359,308,Neutrogena,22,Sunscreen,0,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,5,"Love this! Feels light, not shiny, soft on skin. Just anything I could ask for from a sunscreen. It has high spf too! ",2013-06-16T19:10:00.000Z,2508858,thumb/h/145/7_4_1_7_2631187.JPG,echoflow,2,Dry,Tan,Unknown,Black,Unknown,Unknown,Other,19-24,33
359,308,Neutrogena,22,Sunscreen,1,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,4,Very protective rubs on very well and not heavy or cloudy it does tend to have an odor not a bad one though! I recommend this highly and I use this as my sunscreen,2012-12-27T04:59:00.000Z,2414810,thumb/h/145/7_4_1_7_2631187.JPG,jazzygirlxoxo,3,Dry,Medium,Warm,Brunette,Straight,Fine,Brown,19-24,14
359,308,Neutrogena,22,Sunscreen,1,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,3,Dry touch? Nop not so. Its greasy on me i apply revlon colorstay c/o on top of it and it does not stay i smear it if i touch my nose. So i have to put a powder ontop of it then my foundation...which i usually forget so yea. Has that chemicaly scent and stinged my lips but desperate for sunblock so i deal..,2012-12-27T04:07:00.000Z,2414791,thumb/h/145/7_4_1_7_2631187.JPG,Carolinapink,3,Combination,Fair-Medium,Unknown,Brown,Unknown,Unknown,Brown,19-24,4
359,308,Neutrogena,22,Sunscreen,0,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,4,"Where i live, its summer almost all-year-round, so i was on the search for a good sunscreen to apply underneath my foundation and wont go greasy during the day..This product is actually very good, it provides a good matte finish and protects my skin very well. I loved it so much to the point where i bout 2 backups( its was an offer of buy 2 and pay the price of one). Since i use it everyday, it seems like my skin feels and looks better due to how well its protection works.",2012-11-13T18:18:00.000Z,2394641,thumb/h/145/7_4_1_7_2631187.JPG,Maryangels96,0,Oily,Medium,Unknown,Brown,Unknown,Unknown,Brown,Under 18,65
359,308,Neutrogena,22,Sunscreen,0,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,5,"I traveled 8 months in asia and this cream is an absolute life saver for my skin.  I had tried another brand but with some places where I stayed, the cream went bad due to excessive heat.  Neutrogena&#039;s sunblock remained ok.  It does not feel very oily either.",2012-11-12T15:34:00.000Z,2393985,thumb/h/145/7_4_1_7_2631187.JPG,jenny4m,0,Normal,Fair-Medium,Not Sure,Brown,Other,Other,Brown,25-29,23
359,308,Neutrogena,22,Sunscreen,0,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,2,This sunscreen made my skin dry to the touch. i was definitely not happy with it. But it works like all other sunscreen. ,2012-10-21T17:21:00.000Z,2384008,thumb/h/145/7_4_1_7_2631187.JPG,XoxoPockii,3,Other,Other,Unknown,Other,Unknown,Unknown,Other,Under 18,11
359,308,Neutrogena,22,Sunscreen,1,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,3,"Decent sunblock. Offers amazing sun protection, but breaks me out every time I use it. Until I find something better, I&#039;ll keep using this for the amazing protection it offers.",2012-09-28T10:30:00.000Z,2372562,thumb/h/145/7_4_1_7_2631187.JPG,vasudhapande,1,Sensitive,Medium Brown,Unknown,Brown,Unknown,Unknown,Brown,19-24,5
359,308,Neutrogena,22,Sunscreen,4,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,1,"I don&#039;t really get acne anymore, but I definitely get small clogged pores occassionaly. Using this sunblock for 1 month definitely caused me to get multiple little bumps on my forehead and on my cheeks. And the ones that were deep, not superficial ones you could just extract. Pretty much, it broke me out even though it says it is oil-free and non-comedogenic.

When applying this sunblock, it also balled up with my dry patches and looked like I was shedding white sunblocked dry skin flakes. I&#039;ve used the SPF 30 version of this sunblock and that worked way better than this.

Wearing this under foundation/bbcream/tinted moisturizer also feels heavy, this sunblock by itself feels heavy on the skin. People also told me they could tell there was a faint white cast on my skin as well. ",2012-08-26T15:28:00.000Z,2356132,thumb/h/145/7_4_1_7_2631187.JPG,aquasense,4,Combination,Medium,Warm,Brown,Straight,Fine,Black,19-24,32
359,308,Neutrogena,22,Sunscreen,1,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,4,"I&#039;m surprised how so many people had issues with this sunblock, I have SUPER OILY SKIN and this worked good for me !

Once you apply it it might leave a little bit of shine, I wouldn&#039;t say its completely matte because it&#039;s not., I think I can&#039;t ask for a sunblock completely oil-free, light weigh, matte because sunblocks are supposed to have a lot of chemicals to protect our skin, and for a drugstore and cheap product like this one i think I get enough, I&#039;m pleased :) 


Also, I feel it very light on my face (unless I apply too much) !
and It protects from UV A and UV B rays which is amazing :)

",2012-07-29T23:35:00.000Z,2339972,thumb/h/145/7_4_1_7_2631187.JPG,CamiChicken,1,Combination,Fair,Not Sure,Black,Other,Other,Brown,19-24,22
359,308,Neutrogena,22,Sunscreen,0,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,4,"I use this sunblock on my face everyday and really, really like it. It doesn&#039;t clog my pores and as it claims ,leaves me with a very &#039;dry touch&#039; finish. I noticed a lot of people said that it does not dry into their skin and I noticed that in order to get the dry finish, you need to apply it to clean skin. The reason I gave the product 4 stars instead of 5 is because it does not have an &#039;ultra light-weight&#039; feel and is difficult to blend. If you can see past that error, it is a good sunblock.",2012-07-29T23:08:00.000Z,2339958,thumb/h/145/7_4_1_7_2631187.JPG,FaceofMaleah,0,Combination,Fair,Neutral,Red,Straight,Fine,Hazel,Under 18,300
359,308,Neutrogena,22,Sunscreen,2,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,5,This sunscreen is not oily like a lot of sunscreens and does not feel heavy at all. Did not give me any noticeable breakouts.,2012-06-04T03:12:00.000Z,2309498,thumb/h/145/7_4_1_7_2631187.JPG,huffle,2,Acne-prone,Fair-Medium,Warm,Black,Straight,Coarse,Black,25-29,4
359,308,Neutrogena,22,Sunscreen,0,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,4,"This is a good sunscreen. It can leave my skin looking a bit greasy and shinny, but it is strong overall. It is also one of the only daily sunscreen I have found with such a high spf. The container is small, but it lasts a long time (one container lasts months for me), and it is cheap.  
I think that it might make me break out a little, so I make sure I wash it off every night. Of course, everything I put on my face makes me break out. ",2012-05-05T21:54:00.000Z,2293607,thumb/h/145/7_4_1_7_2631187.JPG,jooelze,0,Combination,Fair,Unknown,Blond,Unknown,Unknown,Blue,30-35,13
359,308,Neutrogena,22,Sunscreen,3,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,1,"It was the only new product i used,it not only broke me out,it spoilt my skin for good,and it wasnt that cheap,its a waste of money and it doesnt even feel that light anyway.If you have sensitive skin keep away from it else you&#039;ll regret it for good.",2012-05-05T12:02:00.000Z,2293368,thumb/h/145/7_4_1_7_2631187.JPG,winrycool,3,Sensitive,Medium,Unknown,Black,Unknown,Unknown,Black,19-24,3
359,308,Neutrogena,22,Sunscreen,5,73469,Ultra Sheer Dry-Touch Sunblock SPF 55,1,"After using this sunscreen for a week, I got a stinging rash all over my face. After the rash was gone my eczema flaired up. The suncreen was the only new product I was using, so this product was the reason my skin was flaring up. This suncreen also rolls off when I tried to rub it in. Double Grrr! 
I also researched the ingredients and according to the state of California, two of the ingredients cause cancer! Ironic right? ",2012-04-18T06:03:00.000Z,2283529,thumb/h/145/7_4_1_7_2631187.JPG,car0lxne,5,Oily,Tan,Unknown,Black,Unknown,Unknown,Brown,Under 18,3
